2023-03-19 15:21:55,323 DEBUG   HandlerThread:95701 [system_monitor.py:probe():181] {'os': 'Linux-3.10.0-1160.36.2.el7.x86_64-x86_64-with-glibc2.17', 'python': '3.9.16', 'heartbeatAt': '2023-03-19T19:21:55.305343', 'startedAt': '2023-03-19T19:21:54.783832', 'docker': None, 'cuda': None, 'args': ('--log_to_wandb', '--lr', '0.0005', '--device', 'cuda:0', '--name', 'VALA', '--lang_emb', 'W2V', '--variations', '2', '--val_variations', '2 5', '--train_iters', '1000', '--val_number', '20'), 'state': 'running', 'program': '/home/yiqiw2/experiment/language_rl/TemporalLatentGoal/Scripts2/train.py', 'codePath': 'Scripts2/train.py', 'git': {'remote': 'https://github.com/berniewang8177/TemporalLatentGoal.git', 'commit': 'bc3d3936d174de6a015ff8fe4760879e81628fd6'}, 'email': None, 'root': '/home/yiqiw2/experiment/language_rl/TemporalLatentGoal', 'host': 'mead.ece.local.cmu.edu', 'username': 'yiqiw2', 'executable': '/home/yiqiw2/miniconda3/envs/rlnlp/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4242.603718749999, 'min': 1200.0, 'max': 4400.0}, 'cpu_freq_per_core': [{'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4062.524, 'min': 1200.0, 'max': 4400.0}, {'current': 4285.766, 'min': 1200.0, 'max': 4400.0}, {'current': 4231.713, 'min': 1200.0, 'max': 4400.0}, {'current': 4218.75, 'min': 1200.0, 'max': 4400.0}, {'current': 4298.73, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 3965.405, 'min': 1200.0, 'max': 4400.0}, {'current': 4194.36, 'min': 1200.0, 'max': 4400.0}, {'current': 4290.6, 'min': 1200.0, 'max': 4400.0}, {'current': 4220.068, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4292.578, 'min': 1200.0, 'max': 4400.0}, {'current': 4181.835, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4298.51, 'min': 1200.0, 'max': 4400.0}, {'current': 4268.408, 'min': 1200.0, 'max': 4400.0}, {'current': 4269.726, 'min': 1200.0, 'max': 4400.0}, {'current': 4347.949, 'min': 1200.0, 'max': 4400.0}, {'current': 4020.117, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4063.183, 'min': 1200.0, 'max': 4400.0}, {'current': 4293.017, 'min': 1200.0, 'max': 4400.0}, {'current': 4099.658, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.829, 'min': 1200.0, 'max': 4400.0}, {'current': 4279.614, 'min': 1200.0, 'max': 4400.0}, {'current': 4299.609, 'min': 1200.0, 'max': 4400.0}], 'disk': {'total': 157.70965576171875, 'used': 43.800167083740234}, 'gpu': 'Tesla V100-PCIE-32GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34089730048}, {'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34089730048}, {'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34089730048}, {'name': 'Tesla V100-PCIE-32GB', 'memory_total': 34089730048}], 'memory': {'total': 251.4088363647461}}
2023-03-19 15:21:55,323 INFO    HandlerThread:95701 [system_monitor.py:probe():182] Finished collecting system info
2023-03-19 15:21:55,323 INFO    HandlerThread:95701 [system_monitor.py:probe():185] Publishing system info
2023-03-19 15:21:55,324 DEBUG   HandlerThread:95701 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-19 15:21:55,324 DEBUG   HandlerThread:95701 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-19 15:21:55,324 DEBUG   HandlerThread:95701 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-19 15:21:56,161 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_created():275] file/dir created: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/wandb-summary.json
2023-03-19 15:21:56,161 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_created():275] file/dir created: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/conda-environment.yaml
2023-03-19 15:21:56,161 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_created():275] file/dir created: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/requirements.txt
2023-03-19 15:21:57,160 INFO    Thread-13 :95701 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/yiqiw2/experiment/language_rl/TemporalLatentGoal/wandb/run-20230319_152154-lgzbco9j/files/conda-environment.yaml
